symbol,exchange,date,source,open,high,low,close,volume,reason,resolution
1444,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,8.229999542236328,8.229999542236328,8.229999542236328,8.229999542236328,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1445,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,11.25,11.25,11.25,11.25,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1446,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,15.0,15.0,15.0,15.0,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1447,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,8.380000114440918,8.380000114440918,8.380000114440918,8.380000114440918,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1449,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,13.850000381469727,13.850000381469727,13.850000381469727,13.850000381469727,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1451,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1452,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,11.649999618530273,11.649999618530273,11.649999618530273,11.649999618530273,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1453,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1454,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1455,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,9.300000190734863,9.300000190734863,9.300000190734863,9.300000190734863,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
