symbol,name,exchange,listing_date,registration,industry_code,preferred_shares,source,instrument_type,is_ky,point_in_time_complete,is_suspended,is_disposition,is_full_cash_delivery,snapshot_date
2383,台光電,TWSE,1998-11-27,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2385,群光,TWSE,1999-01-05,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2387,精元,TWSE,1999-01-25,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2388,威盛,TWSE,1999-03-05,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2390,云辰,TWSE,1999-06-15,－,31,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2392,正崴,TWSE,1999-09-20,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2393,億光,TWSE,1999-11-04,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2395,研華,TWSE,1999-12-13,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2397,友通,TWSE,2000-01-15,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2399,映泰,TWSE,1999-12-16,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2401,凌陽,TWSE,2000-01-27,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2402,毅嘉,TWSE,2000-01-14,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2404,漢唐,TWSE,2000-03-14,－,31,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2405,輔信,TWSE,2000-03-17,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2406,國碩,TWSE,2000-04-29,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2408,南亞科,TWSE,2000-08-17,－,24,351578000,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2409,友達,TWSE,2000-09-08,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2412,中華電,TWSE,2000-10-27,－,27,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2413,環科,TWSE,2000-09-11,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2414,精技,TWSE,2000-09-11,－,29,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2415,錩新,TWSE,2000-09-11,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2417,圓剛,TWSE,2000-09-11,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2419,仲琦,TWSE,2000-09-11,－,27,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2420,新巨,TWSE,2000-09-11,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2421,建準,TWSE,2000-09-11,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2423,固緯,TWSE,2000-09-11,－,31,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2424,隴華,TWSE,2000-09-11,－,27,41585000,TWSE t187ap03_L,stock,False,False,False,False,True,2026-08-21
2425,承啟,TWSE,2000-09-11,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2426,鼎元,TWSE,2000-09-11,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2427,三商電,TWSE,2000-09-11,－,30,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2428,興勤,TWSE,2000-09-11,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2429,銘旺科,TWSE,2000-09-11,－,26,33197208,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2430,燦坤,TWSE,2000-09-11,－,29,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2431,聯昌,TWSE,2000-09-11,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2432,倚天酷碁-創,TWSE,2023-05-31,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2433,互盛電,TWSE,2000-09-11,－,31,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2434,統懋,TWSE,2000-09-11,－,24,27489119,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2436,偉詮電,TWSE,2000-09-11,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2438,翔耀,TWSE,2000-09-11,－,26,40971322,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2439,美律,TWSE,2000-09-11,－,27,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2440,太空梭,TWSE,2000-11-10,－,28,35452938,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2441,超豐,TWSE,2000-10-26,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2442,新美齊,TWSE,2000-11-22,－,14,8778889,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2444,兆勁,TWSE,2000-12-08,－,27,16142913,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2449,京元電子,TWSE,2001-05-09,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2450,神腦,TWSE,2001-05-24,－,27,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2451,創見,TWSE,2001-05-03,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2453,凌群,TWSE,2001-05-22,－,30,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2454,聯發科,TWSE,2001-07-23,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2455,全新,TWSE,2002-01-24,－,27,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2457,飛宏,TWSE,2001-09-17,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2458,義隆,TWSE,2001-09-17,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2459,敦吉,TWSE,2001-09-17,－,31,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2460,建通,TWSE,2001-09-17,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2461,光群雷,TWSE,2001-09-17,－,31,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2462,良得電,TWSE,2001-09-17,－,28,28840000,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2464,盟立,TWSE,2001-09-17,－,31,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2465,麗臺,TWSE,2001-09-19,－,25,25000000,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2466,冠西電,TWSE,2001-09-17,－,26,9647731,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2467,志聖,TWSE,2001-09-17,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2468,華經,TWSE,2001-09-17,－,30,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2471,資通,TWSE,2001-09-17,－,30,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2472,立隆電,TWSE,2001-09-17,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2474,可成,TWSE,2001-09-17,－,31,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2476,鉅祥,TWSE,2001-09-17,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2477,美隆電,TWSE,2001-09-17,－,31,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2478,大毅,TWSE,2001-09-17,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2480,敦陽科,TWSE,2001-09-17,－,30,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2481,強茂,TWSE,2001-09-17,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2482,連宇,TWSE,2001-09-19,－,31,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2483,百容,TWSE,2001-09-17,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2484,希華,TWSE,2001-09-17,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2485,兆赫,TWSE,2001-09-17,－,27,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2486,一詮,TWSE,2001-09-19,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2488,漢平,TWSE,2001-09-17,－,31,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2489,瑞軒,TWSE,2001-09-17,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2491,吉祥全,TWSE,2001-09-19,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2492,華新科,TWSE,2001-09-17,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2493,揚博,TWSE,2002-01-23,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2495,普安,TWSE,2002-03-25,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2496,卓越,TWSE,2002-03-08,－,20,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2497,怡利電,TWSE,2002-02-04,－,12,12800000,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2498,宏達電,TWSE,2002-03-26,－,27,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2501,國建,TWSE,1967-10-28,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2504,國產,TWSE,1978-03-14,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2505,國揚,TWSE,1979-11-14,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2506,太設,TWSE,1980-02-02,－,14,86499581,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2509,全坤建,TWSE,1988-05-20,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2511,太子,TWSE,1991-04-24,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2514,龍邦,TWSE,1992-09-26,－,20,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2515,中工,TWSE,1993-03-02,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2516,新建,TWSE,1993-05-25,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2520,冠德,TWSE,1993-10-27,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2524,京城,TWSE,1994-10-18,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2527,宏璟,TWSE,1995-03-06,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2528,皇普,TWSE,1995-03-10,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2530,華建,TWSE,1995-10-12,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2534,宏盛,TWSE,1996-02-12,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2535,達欣工,TWSE,1996-03-11,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2536,宏普,TWSE,1996-03-14,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2537,聯上發,TWSE,1996-09-06,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2538,基泰,TWSE,1996-11-01,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2539,櫻花建,TWSE,1997-07-16,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2540,愛山林,TWSE,1989-12-26,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2542,興富發,TWSE,1999-05-03,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2543,皇昌,TWSE,1999-10-15,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2545,皇翔,TWSE,2000-09-11,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2546,根基,TWSE,2000-09-11,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2547,日勝生,TWSE,2000-12-22,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2548,華固,TWSE,2002-08-26,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2597,潤弘,TWSE,2010-03-26,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2601,益航,TWSE,1965-11-04,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2603,長榮,TWSE,1987-09-21,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2605,新興,TWSE,1989-12-08,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2606,裕民,TWSE,1990-12-08,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2607,榮運,TWSE,1990-12-14,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2608,嘉里大榮,TWSE,1990-12-20,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2609,陽明,TWSE,1992-04-20,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2610,華航,TWSE,1993-02-26,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2611,志信,TWSE,1993-10-28,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2612,中航,TWSE,1994-10-20,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2613,中櫃,TWSE,1995-01-20,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2614,東森,TWSE,1995-09-23,－,20,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2615,萬海,TWSE,1996-05-16,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2616,山隆,TWSE,1997-11-08,－,23,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2617,台航,TWSE,1998-06-24,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2618,長榮航,TWSE,2001-09-17,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2630,亞航,TWSE,2018-02-22,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2633,台灣高鐵,TWSE,2016-10-27,－,15,3000000000,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2634,漢翔,TWSE,2014-08-25,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2636,台驊控股,TWSE,2016-12-22,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2637,慧洋-KY,TWSE,2010-12-01,KY 開曼群島,15,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
2642,宅配通,TWSE,2013-12-12,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2645,長榮航太,TWSE,2023-03-14,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2646,星宇航空,TWSE,2024-10-25,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2701,萬企,TWSE,1965-03-22,－,16,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2702,華園,TWSE,1965-02-14,－,16,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2704,國賓,TWSE,1982-11-10,－,16,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2705,六福,TWSE,1988-12-24,－,16,4776200,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2706,第一店,TWSE,1991-06-25,－,16,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2707,晶華,TWSE,1998-03-09,－,16,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2712,遠雄來,TWSE,2013-12-03,－,16,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2722,夏都,TWSE,2012-03-14,－,16,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2723,美食-KY,TWSE,2010-11-22,KY 開曼群島,16,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
2727,王品,TWSE,2012-03-06,－,16,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2731,雄獅,TWSE,2013-09-24,－,16,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2739,寒舍,TWSE,2016-05-19,－,16,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2748,雲品,TWSE,2016-11-23,－,16,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2753,八方雲集,TWSE,2021-09-09,－,16,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2762,世界健身-KY,TWSE,2024-01-24,KY 開曼群島,37,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
2801,彰銀,TWSE,1962-02-15,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2812,台中銀,TWSE,1984-05-15,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2816,旺旺保,TWSE,1992-05-05,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2820,華票,TWSE,1994-10-26,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2832,台產,TWSE,1997-09-30,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2834,臺企銀,TWSE,1998-01-03,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2836,高雄銀,TWSE,1998-05-18,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2838,聯邦銀,TWSE,1998-06-29,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2845,遠東銀,TWSE,1998-11-27,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2849,安泰銀,TWSE,1999-09-27,－,17,1063113402,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2850,新產,TWSE,2000-05-22,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2851,中再保,TWSE,2000-07-06,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2852,第一保,TWSE,2000-11-28,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2855,統一證,TWSE,2002-09-16,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2867,三商壽,TWSE,2012-12-18,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2880,華南金,TWSE,2001-12-19,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2881,富邦金,TWSE,2001-12-19,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2882,國泰金,TWSE,2001-12-31,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2883,凱基金,TWSE,2001-12-28,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2884,玉山金,TWSE,2002-01-28,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2885,元大金,TWSE,2002-02-04,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2886,兆豐金,TWSE,2002-02-04,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2887,台新新光金,TWSE,2002-02-18,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2889,國票金,TWSE,2002-03-26,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2890,永豐金,TWSE,2002-05-09,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2891,中信金,TWSE,2002-05-17,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2892,第一金,TWSE,2003-01-02,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2897,王道銀行,TWSE,2017-05-05,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2901,欣欣,TWSE,1976-05-07,－,18,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2903,遠百,TWSE,1978-10-11,－,18,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2904,匯僑,TWSE,1983-01-05,－,20,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2905,三商,TWSE,1988-09-19,－,18,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2906,高林,TWSE,1989-12-26,－,18,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2908,特力,TWSE,1993-02-18,－,18,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2910,統領,TWSE,1996-12-30,－,18,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2911,麗嬰房,TWSE,1997-01-18,－,18,5400000,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2912,統一超,TWSE,1997-08-22,－,18,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2913,農林,TWSE,1962-02-09,－,18,83250000,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2915,潤泰全,TWSE,1977-07-20,－,18,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
2923,鼎固-KY,TWSE,2012-12-07,KY 開曼群島,14,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
2929,淘帝-KY,TWSE,2013-12-30,KY 開曼群島,18,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
2939,永邑-KY,TWSE,2018-01-11,KY 開曼群島,18,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
2945,三商家購,TWSE,2021-11-30,－,18,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3002,歐格,TWSE,2002-01-23,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3003,健和興,TWSE,2002-02-19,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3004,豐達科,TWSE,2002-02-25,－,10,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3005,神基,TWSE,2002-02-25,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3006,晶豪科,TWSE,2002-03-04,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3008,大立光,TWSE,2002-03-11,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3010,華立,TWSE,2002-07-22,－,29,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3011,今皓,TWSE,2002-07-22,－,28,12427600,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
