symbol,date,open,high,low,close,volume,reason
5259,2018-10-15,0.0,0.0,0.0,0.0,50,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-10-16,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-10-25,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-10-26,0.0,0.0,0.0,0.0,340,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-10-29,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-10-30,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-11-01,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-11-06,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-11-29,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-12-03,0.0,0.0,0.0,0.0,404,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-12-19,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2019-01-17,0.0,0.0,0.0,0.0,202,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2019-08-20,0.0,0.0,0.0,0.0,170,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2019-09-03,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2019-09-09,0.0,0.0,0.0,0.0,347,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2019-09-12,0.0,0.0,0.0,0.0,1042,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2019-09-18,0.0,0.0,0.0,0.0,510,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2019-09-19,0.0,0.0,0.0,0.0,510,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2019-09-23,0.0,0.0,0.0,0.0,918,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2019-09-24,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
