TP,LowPosition,MRProbability,Return,CAGR,Max Drawdown,Sharpe,Win Rate,Profit Factor,Average Holding,Capital Utilization,Trade Count
0.15,0.2,0.55,-0.10314671392642427,-0.014170784803749115,-0.34785110892206805,-0.12371557341613822,0.5,0.6509156563741352,65.39285714285714,0.11578874921988543,28
0.2,0.2,0.55,-0.19094642740245615,-0.02739691440202785,-0.37354368470295796,-0.2856653058346019,0.4166666666666667,0.3682446956282716,78.41666666666667,0.12038294185502468,24
0.05,0.2,0.6,0.1193377574902097,0.014889833704069266,-0.2698243058012989,0.23003068169377955,0.8983050847457628,1.724001932825355,21.1864406779661,0.06397697481763688,59
0.08,0.2,0.6,0.0016433595479532492,0.00021529395917396776,-0.3606795205014365,0.04904736050804704,0.7619047619047619,1.0063495523014387,34.61904761904762,0.08734531784632822,42
0.1,0.2,0.6,-0.1368626437660314,-0.019110800186104226,-0.39102618644475107,-0.18220259390083668,0.625,0.6036667392632902,45.0,0.09804593108614376,32
0.12,0.2,0.6,-0.04803912367480401,-0.0064335398615192885,-0.3489462031684508,-0.03375938179378942,0.59375,0.8345119981046841,49.625,0.09617282630668657,32
0.15,0.2,0.6,-0.11877678926835011,-0.01644045206160949,-0.4050677245420353,-0.14301752092018336,0.5357142857142857,0.6550458040725586,57.32142857142857,0.10869873774163985,28
0.2,0.2,0.6,-0.13290604755183244,-0.01852248834531489,-0.3978778522811236,-0.19803338209948848,0.44,0.5972560594985102,68.12,0.1121984405451876,25
0.05,0.2,0.65,0.13462703074044047,0.0166965529402594,-0.2915140979265445,0.2690935680960626,0.8958333333333334,2.5128160518738407,19.0625,0.04184847874566651,48
0.08,0.2,0.65,0.08710133762460237,0.01100911535600746,-0.34966266806314317,0.1735918817793463,0.7941176470588235,1.5081104522622462,28.88235294117647,0.056670580393901944,34
0.1,0.2,0.65,0.005910997261699746,0.0007729604202213469,-0.34003233730502935,0.05176105494158445,0.6896551724137931,1.0278077758135453,38.10344827586207,0.06330672458336,29
0.12,0.2,0.65,0.028054302714916046,0.003633913736130756,-0.3622459203226108,0.08724167447606483,0.6428571428571429,1.1229053851863822,41.25,0.06888207064544768,28
0.15,0.2,0.65,-0.027280489809539232,-0.0036196487945667766,-0.36558093872010533,-0.000979818122150406,0.5416666666666666,0.8933063557098178,48.875,0.0746091379007884,24
0.2,0.2,0.65,-0.06539439699204741,-0.008827318197668577,-0.38637480714353456,-0.0641381867066374,0.4090909090909091,0.7605262939934025,59.40909090909091,0.08562839968041142,22
0.05,0.2,0.7,0.07918844791033353,0.010041268347394938,-0.3260751467512123,0.1703982664821575,0.875,2.15855218893149,24.03125,0.04184166401567674,32
