symbol,security_type,exchange,name,category,unit,trading_suspended,disposition_level,attention_flag,settlement_type,reference,update_date,source,retrieved_at
6228,STK,OTC,全譜,25,1000.0,False,0.0,False,0,17.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.623812
6229,STK,OTC,研通,24,1000.0,False,0.0,False,0,23.85,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.623812
6231,STK,OTC,系微,30,1000.0,False,0.0,False,0,213.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.624984
6233,STK,OTC,旺玖,24,1000.0,False,0.0,False,0,21.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.624984
6234,STK,OTC,高僑,26,1000.0,False,0.0,False,0,35.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.624984
6236,STK,OTC,中湛,36,1000.0,False,0.0,False,1,16.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.624984
6237,STK,OTC,驊訊,24,1000.0,False,0.0,False,0,33.25,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.624984
6240,STK,OTC,松崗,30,1000.0,False,0.0,False,0,20.75,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.626602
6241,STK,OTC,鑫永洋,27,1000.0,False,,False,,13.8,2026-08-17,Shioaji authenticated contract info,2026-08-21 04:31:41.626602
6242,STK,OTC,立康,22,1000.0,False,0.0,False,0,34.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.626602
6244,STK,OTC,茂迪,26,1000.0,False,0.0,False,0,25.15,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.628212
6245,STK,OTC,立端,27,1000.0,False,0.0,False,0,83.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.628212
6246,STK,OTC,臺龍,26,1000.0,False,0.0,False,0,12.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.629919
6248,STK,OTC,沛波,10,1000.0,False,0.0,False,0,18.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.630460
6259,STK,OTC,百徽,28,1000.0,False,0.0,False,0,30.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.631470
6261,STK,OTC,久元,24,1000.0,False,0.0,False,0,76.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.631470
6263,STK,OTC,普萊德,27,1000.0,False,0.0,False,0,161.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.631981
6264,STK,OTC,富裔,14,1000.0,False,0.0,False,0,6.02,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.631981
6265,STK,OTC,方土昶,29,1000.0,False,0.0,False,0,59.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.632487
6266,STK,OTC,泰詠,28,1000.0,False,0.0,False,0,25.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.632487
6270,STK,OTC,倍微,29,1000.0,False,0.0,False,0,29.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.633025
6274,STK,OTC,台燿,28,1000.0,False,0.0,False,0,1500.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.633025
6275,STK,OTC,元山,28,1000.0,False,0.0,False,0,45.15,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.633025
6276,STK,OTC,安鈦克,25,1000.0,False,0.0,False,0,19.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.633025
6279,STK,OTC,胡連,28,1000.0,False,0.0,False,0,128.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.633025
6284,STK,OTC,佳邦,28,1000.0,False,0.0,False,0,79.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.634596
6290,STK,OTC,良維,28,1000.0,False,0.0,False,0,223.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.634596
6291,STK,OTC,沛亨,24,1000.0,False,0.0,False,0,376.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.634596
6292,STK,OTC,迅德,28,1000.0,False,0.0,False,0,62.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.634596
6294,STK,OTC,智基,32,1000.0,False,0.0,False,0,28.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.634596
6411,STK,OTC,晶焱,24,1000.0,False,0.0,False,0,78.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.634596
6417,STK,OTC,韋僑,27,1000.0,False,0.0,False,0,107.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.634596
6418,STK,OTC,詠昇,28,1000.0,False,0.0,False,0,32.25,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.636122
6419,STK,OTC,京晨科,26,1000.0,False,0.0,False,0,161.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.636122
6423,STK,OTC,億而得,24,1000.0,False,0.0,False,0,78.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.636741
6425,STK,OTC,易發,05,1000.0,False,0.0,False,0,57.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.636741
6432,STK,OTC,今展科,28,1000.0,False,0.0,False,0,67.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.636741
6435,STK,OTC,大中,24,1000.0,False,0.0,False,0,257.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.637268
6441,STK,OTC,廣錠,25,1000.0,False,0.0,False,0,21.55,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.637268
6461,STK,OTC,益得,22,1000.0,False,0.0,False,0,15.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.637268
6462,STK,OTC,神盾,24,1000.0,False,0.0,False,0,97.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.639046
6465,STK,OTC,威潤,27,1000.0,False,0.0,False,0,46.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.639046
6469,STK,OTC,大樹,22,1000.0,False,0.0,False,0,67.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.639046
6470,STK,OTC,宇智,27,1000.0,False,0.0,False,0,41.55,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.639046
6474,STK,OTC,華豫寧,29,1000.0,False,0.0,False,0,39.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.640636
6482,STK,OTC,弘煜科,32,1000.0,False,0.0,False,0,28.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.640636
6485,STK,OTC,點序,24,1000.0,False,0.0,False,0,61.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.640636
6486,STK,OTC,互動,27,1000.0,False,0.0,False,0,74.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.640636
6488,STK,OTC,環球晶,24,1000.0,False,0.0,False,0,983.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.640636
6492,STK,OTC,生華科,22,1000.0,False,0.0,False,0,37.55,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.640636
6494,STK,OTC,九齊,24,1000.0,False,0.0,False,0,55.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.642181
6496,STK,OTC,科懋,22,1000.0,False,0.0,False,0,25.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.642704
6498,STK,OTC,久禾光,26,1000.0,False,0.0,False,0,73.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.642704
6499,STK,OTC,益安,22,1000.0,False,0.0,False,0,61.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.642704
6506,STK,OTC,雙邦,04,1000.0,False,0.0,False,0,17.15,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.642704
6508,STK,OTC,惠光,33,1000.0,False,0.0,False,0,25.75,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.643718
6509,STK,OTC,聚和,21,1000.0,False,0.0,False,0,45.85,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.644238
6510,STK,OTC,精測,24,1000.0,False,0.0,False,0,2660.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.644238
6512,STK,OTC,啟發電,31,1000.0,False,0.0,False,0,19.95,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.644238
6516,STK,OTC,勤崴國際,30,1000.0,False,0.0,False,0,58.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.644238
6517,STK,OTC,保勝光學,26,1000.0,False,0.0,False,0,66.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.645245
6523,STK,OTC,達爾膚,22,1000.0,False,0.0,False,0,89.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.645245
6527,STK,OTC,明達醫,22,1000.0,False,0.0,False,0,74.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.645245
6530,STK,OTC,創威,27,1000.0,False,0.0,False,0,79.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.645245
6532,STK,OTC,瑞耘,24,1000.0,False,0.0,False,0,87.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.646790
6535,STK,OTC,順藥,22,1000.0,False,0.0,False,0,81.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.646790
6538,STK,OTC,倉和,28,1000.0,False,0.0,True,0,191.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.646790
6542,STK,OTC,隆中,32,1000.0,False,0.0,False,0,45.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.646790
6546,STK,OTC,正基,27,1000.0,False,0.0,False,0,62.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.646790
6547,STK,OTC,高端疫苗,22,1000.0,False,0.0,False,0,51.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.648381
6548,STK,OTC,長科*,24,1000.0,False,0.0,False,0,71.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.648381
6556,STK,OTC,勝品,26,1000.0,False,0.0,False,0,58.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.650254
6560,STK,OTC,欣普羅,26,1000.0,False,0.0,False,0,31.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.651275
6561,STK,OTC,是方,27,1000.0,False,0.0,False,0,320.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.651275
6568,STK,OTC,宏觀,24,1000.0,False,0.0,False,0,125.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.651275
6569,STK,OTC,醫揚,22,1000.0,False,0.0,False,0,92.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.651275
6570,STK,OTC,維田,25,1000.0,False,0.0,False,0,55.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.651275
6574,STK,OTC,霈方,22,1000.0,False,0.0,False,0,122.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.651275
6576,STK,OTC,逸達,22,1000.0,False,0.0,False,0,79.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.652913
6577,STK,OTC,勁豐,25,1000.0,False,0.0,False,0,80.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.652913
6578,STK,OTC,達邦蛋白,33,1000.0,False,0.0,False,0,18.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.652913
6584,STK,OTC,南俊國際,28,1000.0,False,0.0,False,0,600.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.654471
6588,STK,OTC,東典光電,27,1000.0,False,0.0,False,0,95.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.654471
6590,STK,OTC,普鴻,30,1000.0,False,0.0,False,0,65.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.654471
6593,STK,OTC,台灣銘板,30,1000.0,False,0.0,False,0,32.65,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.654471
6596,STK,OTC,寬宏藝術,32,1000.0,False,0.0,False,0,93.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.654471
6597,STK,OTC,立誠,28,1000.0,False,0.0,False,0,73.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.656030
6603,STK,OTC,富強鑫,05,1000.0,False,0.0,False,0,27.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.656030
6609,STK,OTC,瀧澤科,05,1000.0,False,0.0,False,0,39.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.656030
6612,STK,OTC,奈米醫材,22,1000.0,False,0.0,False,0,73.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.656030
6613,STK,OTC,朋億*,31,1000.0,False,0.0,False,0,251.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.656030
6615,STK,OTC,慧智,22,1000.0,False,0.0,False,0,33.65,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.657730
6616,STK,OTC,特昇-KY,38,1000.0,False,0.0,False,0,8.55,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.657730
6617,STK,OTC,共信-KY,22,1000.0,False,0.0,False,0,95.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.657730
6620,STK,OTC,漢達,22,1000.0,False,0.0,False,0,74.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.657730
6624,STK,OTC,萬年清,35,1000.0,False,0.0,False,0,42.25,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.657730
6629,STK,OTC,泰金-KY,38,1000.0,False,0.0,False,0,111.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.657730
6637,STK,OTC,醫影,22,1000.0,False,0.0,False,0,61.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.659657
6640,STK,OTC,均華,24,1000.0,False,0.0,False,0,966.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.660667
6642,STK,OTC,富致,28,1000.0,False,0.0,False,0,79.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.661797
6643,STK,OTC,M31,24,1000.0,False,0.0,False,0,409.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.662322
6649,STK,OTC,台生材,22,1000.0,False,0.0,False,0,35.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.662322
6651,STK,OTC,全宇昕,24,1000.0,False,0.0,False,0,138.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.662322
6654,STK,OTC,天正國際,31,1000.0,False,0.0,False,0,167.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.663352
6661,STK,OTC,威健生技,22,1000.0,False,0.0,False,0,17.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.663352
6662,STK,OTC,樂斯科,22,1000.0,False,0.0,False,0,28.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.663352
6664,STK,OTC,群翊,28,1000.0,False,0.0,False,0,333.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.663352
6667,STK,OTC,信紘科,31,1000.0,False,0.0,False,0,224.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.665044
6679,STK,OTC,鈺太,24,1000.0,False,0.0,False,0,199.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.666706
6680,STK,OTC,鑫創電子,25,1000.0,False,0.0,False,0,51.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.666706
6683,STK,OTC,雍智科技,24,1000.0,False,0.0,False,0,1190.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.666706
6684,STK,OTC,安格,24,1000.0,False,0.0,False,0,46.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.668444
6690,STK,OTC,安碁資訊,36,1000.0,False,0.0,False,0,162.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.668444
6692,STK,OTC,進能服,35,1000.0,False,0.0,False,0,24.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.668444
6693,STK,OTC,廣閎科,24,1000.0,False,0.0,False,0,174.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.668444
6697,STK,OTC,東捷資訊,30,1000.0,False,0.0,False,0,40.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.668444
6703,STK,OTC,軒郁,22,1000.0,False,0.0,False,0,103.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.669997
6708,STK,OTC,天擎,24,1000.0,False,0.0,False,0,39.75,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.669997
6712,STK,OTC,長聖,22,1000.0,False,0.0,False,0,146.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.669997
6716,STK,OTC,應廣,24,1000.0,False,1.0,False,0,136.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.669997
6720,STK,OTC,久昌,24,1000.0,False,0.0,False,0,137.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.669997
6721,STK,OTC,信實,20,1000.0,False,0.0,False,0,51.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.671559
6725,STK,OTC,矽科宏晟,31,1000.0,False,0.0,False,0,228.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.671559
6727,STK,OTC,亞泰金屬,28,1000.0,False,0.0,False,0,443.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.671559
6728,STK,OTC,上洋,38,1000.0,False,0.0,False,0,105.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.671559
6730,STK,OTC,常廣,22,1000.0,False,0.0,False,0,32.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.671559
6732,STK,OTC,昇佳電子,24,1000.0,False,0.0,False,0,150.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.671559
6733,STK,OTC,博晟生醫,22,1000.0,False,0.0,False,0,25.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.673102
6735,STK,OTC,美達科技,31,1000.0,False,0.0,False,0,61.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.673102
6739,STK,OTC,竹陞科技,31,1000.0,False,0.0,False,0,978.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.673102
6741,STK,OTC,91APP*-KY,36,1000.0,False,0.0,False,0,54.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.673102
6751,STK,OTC,智聯服務,30,1000.0,False,0.0,False,0,41.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.673102
6752,STK,OTC,叡揚,30,1000.0,False,0.0,False,0,101.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.673102
6761,STK,OTC,穩得,28,1000.0,False,0.0,False,0,182.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.674650
6762,STK,OTC,達亞,22,1000.0,False,0.0,False,0,170.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.674650
6763,STK,OTC,綠界科技*,36,1000.0,False,0.0,False,0,41.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.674650
6767,STK,OTC,台微醫,22,1000.0,False,0.0,False,0,25.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.674650
6785,STK,OTC,昱展新藥,22,1000.0,False,0.0,False,0,98.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.675860
6788,STK,OTC,華景電,24,1000.0,False,0.0,False,0,350.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.676174
6791,STK,OTC,虎門科技,30,1000.0,False,0.0,False,0,99.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.676174
6803,STK,OTC,崑鼎,35,1000.0,False,0.0,False,0,268.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.676174
6804,STK,OTC,明係,37,1000.0,False,0.0,False,0,18.95,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.677097
6811,STK,OTC,宏碁資訊,36,1000.0,False,0.0,False,0,225.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.677609
6821,STK,OTC,聯寶,28,1000.0,False,0.0,False,0,41.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.677609
6823,STK,OTC,濾能,24,1000.0,False,0.0,False,0,61.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.677609
6829,STK,OTC,千附精密,24,1000.0,False,0.0,False,0,213.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.677609
6840,STK,OTC,東研信超,31,1000.0,False,0.0,False,0,82.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.679160
6841,STK,OTC,長佳智能,22,1000.0,False,0.0,False,0,52.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.679160
6843,STK,OTC,進典,05,1000.0,False,0.0,False,0,39.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.679160
6844,STK,OTC,諾貝兒,22,1000.0,False,0.0,False,0,60.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.679160
6846,STK,OTC,綠茵,02,1000.0,False,0.0,False,0,57.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.679160
6855,STK,OTC,數泓科,31,1000.0,False,0.0,False,0,116.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.680753
6856,STK,OTC,鑫傳,32,1000.0,False,0.0,False,0,44.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.680753
6859,STK,OTC,伯特光,26,1000.0,False,0.0,False,0,113.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.680753
6865,STK,OTC,偉康科技,36,1000.0,False,0.0,False,0,25.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.680753
6870,STK,OTC,騰雲,36,1000.0,False,0.0,False,0,261.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.680753
