symbol,exchange,rows,first_date,last_date,duplicate_dates,invalid_ohlcv_rows,max_field_missing_ratio,missing_trading_day_ratio,has_120_days,downloaded
1409,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1410,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1413,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1414,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1416,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1417,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1418,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1419,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1423,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1432,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1434,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1435,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1436,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1437,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1438,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1439,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1440,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1441,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1442,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1443,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1444,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1445,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1446,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1447,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1449,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1451,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1452,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1453,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1454,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1455,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1456,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1457,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1459,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1460,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1463,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1464,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1465,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1466,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1467,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1468,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1470,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1471,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1472,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1473,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1474,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1475,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1476,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1477,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1503,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1504,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1506,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1512,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1513,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1514,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1515,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1516,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1517,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1519,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1521,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1522,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1524,TWSE,2093,2018-01-02,2026-08-20,0,0,0.0,0.0009546539379474694,True,True
1525,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1526,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1527,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1528,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1529,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1530,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1531,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1532,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1533,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1535,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1536,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1537,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1538,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1539,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1540,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1541,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1558,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1560,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1563,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1568,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1582,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1583,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1587,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1589,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1590,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1597,TWSE,724,2018-01-02,2020-12-22,0,0,0.0,0.0,True,True
1598,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1603,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1604,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1605,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1608,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1609,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1611,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1612,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1614,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1615,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1616,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1617,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1618,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1623,TWSE,542,2024-05-28,2026-08-19,0,0,0.0,0.0,True,True
1626,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1702,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1707,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1708,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1709,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1710,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1711,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1712,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1713,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1714,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1717,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1718,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1720,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1721,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1722,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1723,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1725,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1726,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1727,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1730,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1731,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1732,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1733,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1734,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1735,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1736,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1737,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1752,TWSE,986,2018-01-02,2022-01-18,0,0,0.0,0.0,True,True
1760,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1762,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1773,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1776,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1783,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1786,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1789,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1795,TWSE,474,2018-01-02,2019-12-13,0,0,0.0,0.0,True,True
1802,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1805,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1806,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1808,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1809,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1810,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1817,TWSE,2100,2018-01-02,2026-08-20,0,0,0.0,-0.0023866348448686736,True,True
1903,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1904,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1905,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1906,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1907,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
1909,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2002,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2006,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2007,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2008,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2009,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2010,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2012,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2013,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2014,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2015,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2017,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2020,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2022,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2023,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2024,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2025,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2027,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2028,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2029,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2030,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2031,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2032,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2033,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2034,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2038,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2049,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2059,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2062,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2069,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2072,TWSE,100,2026-03-26,2026-08-20,0,0,0.0,0.0,False,True
2101,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2102,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2103,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2104,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2105,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2106,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2107,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2108,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2109,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2114,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2115,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2201,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2204,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2206,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2207,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2208,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2211,TWSE,1306,2021-04-12,2026-08-20,0,0,0.0,-0.0007662835249042654,True,True
2227,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2228,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2231,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2233,TWSE,413,2018-01-02,2019-09-16,0,0,0.0,0.0,True,True
2236,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2237,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2239,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2241,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2243,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2247,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2248,TWSE,1927,2018-09-11,2026-08-19,0,0,0.0,0.0,True,True
2250,TWSE,1272,2021-05-31,2026-08-20,0,0,0.0,-0.0007867820613689513,True,True
2254,TWSE,1146,2021-11-26,2026-08-19,0,0,0.0,0.0,True,True
2258,TWSE,633,2024-01-05,2026-08-19,0,0,0.0,0.0,True,True
2301,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2302,TWSE,2100,2018-01-02,2026-08-20,0,0,0.0,-0.0023866348448686736,True,True
2303,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2305,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2308,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2312,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2313,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2314,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2316,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2317,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2321,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2323,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2324,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2327,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2328,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2329,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2330,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2331,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2332,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2337,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2338,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2340,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2342,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2344,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2345,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2347,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2348,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2349,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2351,TWSE,2100,2018-01-02,2026-08-20,0,0,0.0,-0.0023866348448686736,True,True
2352,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2353,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2354,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2355,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2356,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2357,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2359,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2360,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2362,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2363,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2364,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2365,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2367,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2368,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2369,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2371,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2373,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2374,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2375,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2376,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2377,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2379,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2380,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2382,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2383,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2385,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2387,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2388,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2390,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2392,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2393,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2395,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2397,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2399,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2401,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2402,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2404,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2405,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2406,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2408,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2409,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2412,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2413,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2414,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2415,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2417,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2419,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2420,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2421,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2423,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2424,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2425,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2426,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2427,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2428,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2429,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2430,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2431,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2432,TWSE,783,2023-05-31,2026-08-19,0,0,0.0,0.0,True,True
2433,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2434,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2436,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2438,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2439,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2440,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2441,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2442,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2444,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2449,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2450,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2451,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2453,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2454,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2455,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2457,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2458,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2459,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2460,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2461,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2462,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2464,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2465,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2466,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2467,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2468,TWSE,2100,2018-01-02,2026-08-20,0,0,0.0,-0.0023866348448686736,True,True
2471,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2472,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2474,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2476,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2477,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2478,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2480,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2481,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2482,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2483,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2484,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2485,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2486,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
